target_names,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14,zone_15,zone_16,left_distance,right_distance,up_distance,down_distance,target
k,0.0,0.293,0.0,0.0,0.0,34.57,22.656,0.0,0.0,35.352,13.77,0.0,0.0,0.0,0.0,0.0,34,40,31,33,11
k,0.0,0.0,0.0,0.0,0.0,17.969,4.199,0.0,0.0,15.234,7.812,0.0,0.0,0.0,0.0,0.0,45,51,44,46,11
k,0.0,0.0,0.0,0.0,0.0,25.098,19.336,0.0,0.0,29.004,16.699,0.0,0.0,0.0,0.0,0.0,41,42,38,40,11
k,0.0,0.0,0.0,0.0,0.0,33.398,6.836,0.0,0.0,22.559,18.652,0.0,0.0,0.0,0.0,0.0,42,44,36,38,11
k,0.0,0.0,0.0,0.0,0.0,9.375,25.684,0.0,0.0,15.039,14.941,0.0,0.0,0.0,0.0,0.0,43,33,35,37,11
k,0.0,0.0,0.0,0.0,0.0,31.152,18.652,0.0,0.0,17.383,22.07,0.0,0.0,0.0,0.0,0.0,41,44,36,39,11
k,0.0,0.0,0.0,0.0,0.0,24.609,18.75,0.0,1.074,17.871,16.699,0.0,0.0,0.0,0.0,0.0,30,38,31,33,11
k,0.0,0.0,0.0,0.0,0.0,15.527,22.461,0.0,0.0,30.371,22.363,0.0,0.0,0.0,0.0,0.0,42,36,37,39,11
k,0.0,0.0,0.0,0.0,0.0,22.168,8.105,0.0,0.0,26.465,19.824,0.0,0.0,0.0,0.0,0.0,44,44,40,42,11
k,0.0,0.0,0.0,0.0,0.0,11.23,20.41,3.223,2.539,44.043,0.0,0.0,0.0,0.0,0.0,0.0,28,24,32,35,11
k,0.0,0.0,0.0,0.0,0.0,33.203,9.277,0.0,0.0,22.656,14.941,0.0,0.0,0.0,0.0,0.0,34,43,36,38,11
k,0.0,0.0,0.0,0.0,0.0,23.926,13.965,0.0,0.0,28.027,24.023,0.0,0.0,0.0,0.0,0.0,38,38,35,37,11
k,0.0,0.0,0.0,0.0,0.0,16.699,15.527,0.0,0.0,18.359,8.887,0.0,0.0,0.0,0.0,0.0,40,42,39,42,11
k,0.0,0.0,0.0,0.0,0.0,32.422,14.746,0.0,3.418,28.809,0.0,0.0,0.0,0.0,0.0,0.0,29,42,37,40,11
k,0.0,0.0,0.0,0.0,0.0,21.875,14.844,0.0,0.0,20.996,12.988,0.0,0.0,0.0,0.0,0.0,43,43,41,44,11
k,0.0,0.0,0.0,0.0,0.0,28.516,15.332,0.977,0.0,13.086,16.602,1.074,0.0,0.0,0.0,0.0,39,30,41,44,11
k,0.0,5.273,0.0,0.0,1.562,36.914,21.191,0.0,0.977,42.969,13.867,0.0,1.074,1.367,0.0,0.0,13,40,26,28,11
k,0.0,0.0,0.0,0.0,0.0,22.656,16.016,0.0,0.0,26.562,3.613,0.0,0.0,0.0,0.0,0.0,41,39,37,40,11
k,0.0,0.0,0.0,0.0,0.0,27.344,16.113,0.0,0.0,25.195,16.602,0.0,0.0,0.0,0.0,0.0,48,49,35,37,11
k,0.0,0.0,0.0,0.0,0.0,28.125,22.07,0.0,0.0,26.562,17.871,0.0,0.0,0.0,0.0,0.0,43,47,39,41,11
k,0.0,0.0,0.0,0.0,0.0,22.07,12.5,0.0,0.0,20.996,12.793,0.0,0.0,0.0,0.0,0.0,45,46,40,43,11
k,0.0,0.0,0.0,0.0,0.0,33.887,10.742,0.0,0.0,22.07,18.359,0.0,0.0,0.0,0.0,0.0,42,42,38,41,11
k,0.0,0.0,0.0,0.0,0.0,37.5,16.504,0.0,0.0,38.477,23.535,0.0,0.0,0.0,0.0,0.0,37,40,33,35,11
k,0.0,0.0,0.0,0.0,0.0,10.352,15.137,0.0,0.0,16.992,10.84,0.0,0.0,0.0,0.0,0.0,45,45,46,48,11
k,0.0,0.0,0.0,0.0,0.0,23.242,8.594,0.0,3.125,34.57,7.52,0.0,0.0,0.0,0.0,0.0,27,51,39,42,11
k,0.0,0.0,0.0,0.0,0.0,27.344,11.719,0.0,0.0,25.781,14.844,0.0,0.0,0.0,0.0,0.0,35,47,39,42,11
k,0.0,0.0,0.0,0.0,0.0,20.996,17.871,0.0,0.0,22.363,16.797,0.0,0.0,0.0,0.0,0.0,37,41,44,47,11
k,0.0,0.0,0.0,0.0,0.0,24.414,15.234,0.0,0.0,12.988,17.285,0.0,0.0,0.0,0.0,0.0,45,45,40,43,11
k,0.0,0.195,0.0,0.0,0.0,32.617,10.156,0.0,0.0,37.988,0.391,0.0,0.0,0.0,0.0,0.0,41,48,31,34,11
k,0.0,0.0,0.0,0.0,0.0,17.09,9.082,0.0,0.0,17.969,8.594,0.0,0.0,0.0,0.0,0.0,49,53,44,46,11
k,0.0,0.0,0.0,0.0,0.0,20.996,29.102,0.0,0.0,28.027,21.582,0.0,0.0,0.0,0.0,0.0,40,40,32,35,11
k,0.0,7.324,12.207,0.0,10.645,56.836,16.113,0.0,23.145,29.883,2.637,0.0,2.246,0.195,4.883,0.0,22,38,23,25,11
k,0.0,0.0,0.0,0.0,0.0,19.141,7.617,0.0,0.0,15.527,13.184,0.0,0.0,0.0,0.0,0.0,46,42,44,47,11
k,0.0,0.0,0.0,0.0,0.0,35.059,16.211,0.0,0.0,32.617,16.309,0.0,0.0,0.0,0.0,0.0,34,47,33,35,11
k,0.0,0.0,0.0,0.0,0.879,36.719,0.0,0.0,0.0,30.371,22.754,0.0,0.0,0.0,0.0,0.0,31,32,34,37,11
k,0.0,0.0,0.0,0.0,0.0,20.215,25.977,0.0,0.0,17.969,21.094,0.0,0.0,0.0,0.0,0.0,48,47,34,37,11
k,0.0,0.0,0.0,0.0,0.0,24.707,22.754,0.0,0.0,22.852,3.711,0.0,0.0,0.0,0.0,0.0,38,36,36,38,11
k,0.0,0.0,0.0,0.0,0.0,28.809,37.695,5.273,7.324,13.281,19.824,0.0,0.0,0.0,0.0,0.0,23,25,35,38,11
k,0.0,0.0,0.0,0.0,0.0,18.555,19.727,0.0,0.0,26.172,3.125,0.0,0.0,0.0,0.0,0.0,40,40,37,40,11
k,0.0,0.0,0.0,0.0,0.0,21.973,11.426,0.0,0.0,13.867,11.523,0.0,0.0,0.0,0.0,0.0,44,48,40,43,11
k,0.0,0.0,0.0,0.0,0.0,22.559,15.82,0.0,0.0,15.527,13.184,0.0,0.0,0.0,0.0,0.0,44,47,35,38,11
k,0.0,0.0,0.0,0.0,0.0,36.816,21.191,0.0,7.031,31.738,13.77,0.0,0.0,0.0,0.0,0.0,26,42,33,35,11
k,0.0,0.0,0.0,0.0,0.0,27.246,19.824,0.0,0.0,23.926,17.773,0.0,0.0,0.0,0.0,0.0,40,41,35,37,11
k,0.0,0.0,0.0,0.0,0.0,26.465,18.359,0.0,0.0,30.273,15.918,0.0,0.0,0.0,0.0,0.0,35,38,36,39,11
k,0.0,0.0,0.0,0.0,0.0,20.508,16.113,0.0,0.0,20.801,11.914,0.0,0.0,0.0,0.0,0.0,34,41,40,43,11
k,0.0,0.0,0.0,0.0,0.0,28.418,22.363,0.0,0.0,30.469,16.895,0.0,0.0,0.0,0.0,0.0,33,35,36,39,11
k,0.0,0.0,0.0,0.0,0.0,34.375,20.215,4.59,0.0,34.082,14.258,0.0,0.0,0.0,0.0,0.0,38,26,33,35,11
k,0.0,0.0,0.0,0.0,0.0,22.754,10.059,0.0,0.0,20.605,18.164,0.0,0.0,0.0,0.0,0.0,47,45,40,42,11
k,0.0,0.0,0.0,0.0,0.0,35.449,17.871,0.0,0.0,13.574,20.508,0.0,0.0,0.0,0.0,0.0,37,40,36,39,11
k,0.0,0.0,0.0,0.0,0.0,21.582,18.652,0.0,0.0,18.262,21.582,0.0,0.0,0.0,0.0,0.0,43,35,37,40,11
k,0.0,0.0,0.0,0.0,0.0,26.855,9.863,0.0,0.0,19.238,16.406,0.0,0.0,0.0,0.0,0.0,41,47,43,45,11
k,0.0,0.0,0.0,0.0,0.0,22.559,9.277,0.0,0.0,14.941,10.938,0.0,0.0,0.0,0.0,0.0,43,45,38,40,11
k,0.0,0.0,0.0,0.0,0.0,31.445,22.949,0.0,0.0,54.004,0.977,0.0,0.0,0.0,0.0,0.0,34,45,32,34,11
k,0.0,0.0,0.0,0.0,0.0,26.172,9.668,0.0,0.0,16.895,16.699,0.0,0.0,0.0,0.0,0.0,37,40,40,43,11
k,0.0,3.125,0.0,0.0,0.0,40.723,6.348,0.0,5.566,14.453,26.855,0.0,0.0,0.0,1.367,0.0,7,38,27,30,11
k,0.0,0.0,0.0,0.0,0.0,22.559,17.48,0.0,0.0,26.367,19.141,0.0,0.0,0.0,0.0,0.0,44,40,36,38,11
k,0.0,0.0,0.0,0.0,0.0,22.559,14.258,0.0,0.0,25.0,12.402,0.0,0.0,0.0,0.0,0.0,41,48,32,34,11
k,0.0,0.0,1.172,0.0,0.0,30.957,27.637,0.0,0.0,38.281,17.188,0.0,0.0,0.0,0.0,0.0,32,35,30,33,11
k,0.0,0.0,0.0,0.0,0.0,36.328,22.266,3.809,7.812,18.848,12.5,0.0,0.0,0.0,0.0,0.0,25,27,36,38,11
k,0.0,0.0,0.0,0.0,0.0,38.77,4.297,0.0,0.0,35.742,29.59,0.0,0.0,0.0,0.0,0.0,32,32,38,40,11
k,0.0,0.0,0.0,0.0,0.0,34.082,7.324,0.0,0.0,22.754,21.582,0.0,0.0,0.0,0.0,0.0,40,40,36,39,11
k,0.0,0.0,0.0,0.0,0.0,19.922,14.941,0.0,0.0,8.984,13.77,0.0,0.0,0.0,0.0,0.0,47,46,41,43,11
k,0.0,0.0,0.0,0.0,0.0,11.328,17.285,0.0,0.0,33.105,7.324,0.0,0.0,0.0,0.0,0.0,42,45,36,39,11
k,0.0,4.395,1.074,0.0,8.301,33.301,24.023,0.0,5.762,32.227,26.465,0.0,0.0,2.344,0.0,0.0,0,33,25,28,11
k,0.0,0.0,0.0,0.0,0.0,27.148,25.684,0.0,0.0,33.789,14.941,0.0,0.0,0.0,0.0,0.0,34,40,38,40,11
k,0.0,0.0,0.0,0.0,0.0,25.684,15.137,0.0,0.0,31.152,11.328,0.0,0.0,0.0,0.0,0.0,39,45,39,41,11
k,0.0,0.0,0.0,0.0,0.0,29.492,22.07,0.0,0.0,32.324,5.273,0.0,0.0,0.0,0.0,0.0,40,41,36,39,11
k,0.0,0.0,0.0,0.0,0.0,19.824,18.164,0.0,0.0,18.652,14.941,0.0,0.0,0.0,0.0,0.0,32,31,38,40,11
k,0.0,0.0,0.0,0.0,0.0,18.359,6.348,0.0,0.0,28.223,12.207,0.0,0.0,0.0,0.0,0.0,40,44,39,42,11
k,0.0,0.0,0.0,0.0,0.0,25.098,13.672,0.0,0.0,20.605,14.648,0.0,0.0,0.0,0.0,0.0,43,45,43,46,11
k,0.0,0.0,0.0,0.0,0.0,15.625,15.234,0.0,0.0,20.02,13.672,0.0,0.0,0.0,0.0,0.0,44,37,41,44,11
k,0.0,0.0,2.246,2.246,0.0,29.492,19.922,5.078,12.012,29.199,2.637,0.0,0.0,0.391,0.586,0.0,17,17,28,30,11
k,0.0,0.0,0.0,0.0,0.0,33.301,27.734,0.0,0.0,31.348,24.121,0.0,0.0,0.0,0.0,0.0,39,34,35,38,11
k,0.0,0.0,0.0,0.0,0.0,20.605,21.289,0.0,0.0,16.895,15.723,0.0,0.0,0.0,0.0,0.0,35,37,38,41,11
k,0.0,0.684,0.684,0.0,0.0,37.109,12.5,0.0,0.0,26.953,17.773,0.0,0.0,0.0,0.0,0.0,37,44,30,33,11
k,0.0,0.195,0.0,0.0,0.0,30.566,17.773,0.0,0.0,33.398,19.824,0.0,0.0,0.0,0.0,0.0,39,46,31,33,11
k,0.0,0.0,0.0,0.0,0.0,35.059,19.238,0.0,0.0,21.191,10.645,0.0,0.0,0.0,0.0,0.0,43,40,35,38,11
k,0.0,0.0,0.0,0.0,0.0,11.328,10.352,0.0,0.0,17.48,11.426,0.0,0.0,0.0,0.0,0.0,48,46,46,48,11
k,0.0,1.855,2.246,1.27,3.418,28.418,29.785,0.293,0.879,44.824,4.102,0.0,0.488,1.27,0.0,0.0,17,29,27,29,11
k,0.0,0.0,0.0,0.0,0.0,21.777,22.754,0.0,0.0,32.617,19.043,0.0,0.0,0.0,0.0,0.0,39,42,36,39,11
k,0.0,0.0,0.0,0.0,0.0,22.363,22.07,0.0,0.0,25.781,16.406,0.0,0.0,0.0,0.0,0.0,34,36,36,38,11
k,0.0,0.0,0.0,0.0,0.0,22.266,17.578,0.0,0.0,27.246,11.914,0.0,0.0,0.0,0.0,0.0,43,39,38,40,11
k,0.0,0.0,0.0,0.0,0.0,38.77,25.586,0.0,0.0,35.156,15.723,0.0,0.0,0.0,0.0,0.0,31,34,32,34,11
k,0.0,0.0,0.0,0.0,0.0,12.598,19.434,0.0,0.0,22.07,14.746,0.0,0.0,0.0,0.0,0.0,44,41,37,40,11
k,0.0,0.0,0.586,0.586,0.0,26.66,25.684,0.781,7.129,39.453,18.457,0.0,0.195,0.0,0.0,0.0,26,30,29,31,11
k,0.0,0.0,0.0,0.0,0.0,28.906,4.297,0.0,0.0,29.492,16.504,0.0,0.0,0.0,0.0,0.0,38,39,44,46,11
k,0.0,0.0,0.0,0.0,0.0,21.68,7.129,0.0,0.0,15.234,11.719,0.0,0.0,0.0,0.0,0.0,47,52,44,46,11
k,0.0,0.0,0.0,0.0,0.0,40.43,31.445,0.0,0.0,35.84,12.012,0.0,0.0,0.0,0.0,0.0,37,37,36,39,11
k,0.0,0.0,0.0,0.0,0.0,25.781,24.023,0.0,0.0,24.316,23.926,0.0,0.0,0.0,0.0,0.0,42,42,37,40,11
k,0.0,0.0,0.0,0.0,0.0,30.859,25.684,0.0,0.0,32.227,19.922,0.0,0.0,0.0,0.0,0.0,33,36,34,36,11
k,0.0,0.0,0.0,0.0,0.0,38.867,19.922,0.0,2.246,22.266,14.844,0.0,0.0,0.0,0.0,0.0,29,37,33,36,11
k,0.0,0.0,0.0,0.0,0.0,39.453,25.488,1.953,0.0,24.902,14.551,0.0,0.0,0.0,0.0,0.0,34,28,37,40,11
k,0.0,0.0,0.0,0.0,0.0,36.914,31.055,0.0,0.586,26.367,18.164,0.0,0.0,0.0,0.0,0.0,30,33,39,42,11
k,0.0,0.0,0.0,0.0,0.0,25.195,19.629,0.0,0.0,20.312,12.793,0.0,0.0,0.0,0.0,0.0,36,39,38,40,11
k,0.0,0.0,0.0,0.0,0.0,37.109,17.578,0.0,0.0,32.031,18.164,0.0,0.0,0.0,0.0,0.0,42,49,33,36,11
k,0.0,0.0,0.0,0.0,0.0,19.434,26.953,0.0,0.0,51.27,11.23,0.0,0.0,0.0,0.0,0.0,37,41,33,35,11
k,0.0,1.758,0.0,5.176,0.0,44.824,23.242,6.543,0.977,33.887,15.723,0.0,0.0,0.0,0.879,0.0,30,17,27,30,11
k,0.0,0.0,0.0,0.0,0.0,35.156,8.789,0.0,0.0,19.824,19.922,0.0,0.0,0.0,0.0,0.0,42,43,41,43,11
k,0.0,0.0,0.0,0.0,0.0,27.051,9.473,0.0,0.0,18.164,14.16,0.0,0.0,0.0,0.0,0.0,42,45,36,38,11
k,0.0,0.0,0.0,0.0,0.0,19.043,10.547,0.0,0.0,21.973,8.008,0.0,0.0,0.0,0.0,0.0,38,46,43,45,11
k,0.0,0.0,0.0,0.0,0.0,18.848,9.668,0.0,0.0,17.285,9.18,0.0,0.0,0.0,0.0,0.0,44,49,42,44,11
k,0.0,0.0,0.0,0.0,0.0,30.664,20.215,0.0,0.0,18.652,26.172,0.0,0.0,0.0,0.0,0.0,39,41,37,40,11
k,0.0,0.0,0.0,0.0,0.0,22.754,21.68,0.0,0.0,49.609,11.035,0.0,0.0,0.0,0.0,0.0,37,40,32,34,11
k,0.0,0.0,0.0,0.0,0.0,17.969,23.828,0.0,0.0,29.98,16.992,0.0,0.0,0.0,0.0,0.0,37,36,36,38,11
k,0.0,0.0,0.0,0.0,0.0,25.977,25.293,0.0,0.0,39.551,3.516,0.0,0.0,0.0,0.0,0.0,33,38,33,36,11
k,0.0,0.586,0.0,0.0,0.0,38.867,17.871,0.0,0.0,34.863,26.465,0.0,0.0,0.0,0.0,0.0,40,38,30,34,11
k,0.0,0.0,0.0,0.0,0.0,29.199,29.98,0.0,0.0,33.691,30.371,0.0,0.0,0.0,0.0,0.0,36,37,33,35,11
k,0.0,0.0,0.0,0.0,0.0,27.637,21.387,0.0,0.0,35.254,8.203,0.0,0.0,0.0,0.0,0.0,36,37,35,37,11
k,0.0,0.0,0.0,0.0,0.0,21.973,16.895,0.0,0.0,24.707,15.039,0.0,0.0,0.0,0.0,0.0,39,44,33,36,11
k,0.0,0.0,2.734,0.0,0.0,37.207,25.293,0.0,0.0,35.449,17.969,0.0,0.0,0.0,0.195,0.0,44,40,28,31,11
k,0.0,0.0,0.0,0.0,0.0,26.855,23.926,0.0,0.0,38.184,9.375,0.0,0.0,0.0,0.0,0.0,41,46,40,42,11
k,0.0,0.0,0.0,0.0,0.0,26.953,13.867,0.0,0.0,10.352,12.598,0.0,0.0,0.0,0.0,0.0,35,39,36,38,11
k,0.0,0.0,0.0,0.0,0.0,27.441,20.996,0.0,0.0,27.832,20.801,0.0,0.0,0.0,0.0,0.0,41,44,32,35,11
k,0.0,0.0,0.0,0.0,0.0,17.188,14.355,0.0,0.0,23.047,18.457,0.0,0.0,0.0,0.0,0.0,41,34,40,42,11
k,0.0,0.0,0.0,0.0,0.0,20.215,15.918,0.0,0.0,23.145,9.57,0.0,0.0,0.0,0.0,0.0,39,39,39,41,11
k,0.0,0.0,0.0,0.0,0.0,26.953,15.234,0.0,0.0,25.586,14.258,0.0,0.0,0.0,0.0,0.0,40,43,41,44,11
k,0.0,0.0,0.586,0.0,0.0,31.836,14.355,0.0,0.0,21.191,21.289,0.0,0.0,0.0,0.0,0.0,43,47,30,33,11
k,0.0,1.074,3.809,0.0,0.0,40.918,16.992,0.0,0.488,36.426,19.434,0.0,0.391,1.562,2.148,0.0,30,40,26,29,11
k,0.0,0.0,0.0,0.0,0.0,26.074,29.98,0.0,0.0,32.031,9.082,0.0,0.0,0.0,0.0,0.0,38,34,34,36,11
k,0.0,0.0,0.0,0.0,0.0,40.918,7.52,0.0,0.0,43.555,22.168,0.0,0.0,0.0,0.0,0.0,32,42,31,34,11
k,0.0,0.195,0.0,0.0,0.0,36.523,14.551,0.0,0.0,36.133,19.922,0.0,0.0,0.0,0.0,0.0,43,47,31,34,11
k,0.0,0.977,0.0,0.0,0.0,28.711,8.594,0.0,0.0,31.836,11.133,0.0,0.0,0.0,0.0,0.0,38,46,30,33,11
k,0.0,0.0,0.0,0.0,0.0,41.309,21.094,0.195,13.086,26.172,17.969,0.0,0.0,0.0,0.0,0.0,18,30,34,37,11
k,0.0,0.0,0.0,0.0,0.0,20.703,15.43,0.0,0.0,27.344,15.918,0.0,0.0,0.0,0.0,0.0,47,49,32,34,11
k,0.0,0.0,0.0,0.0,0.0,31.836,15.527,0.0,0.0,28.906,20.898,0.0,0.0,0.0,0.0,0.0,42,40,34,37,11
k,0.0,0.0,0.0,0.0,0.0,40.918,22.656,0.0,6.25,15.527,21.191,0.0,0.0,0.0,0.0,0.0,27,33,33,36,11
k,0.0,0.0,1.172,0.586,0.0,28.516,20.898,0.586,1.953,43.066,8.789,0.0,0.391,0.195,0.488,0.0,27,29,29,31,11
k,0.0,2.734,3.125,0.0,0.0,45.898,27.734,0.0,0.0,22.07,29.883,0.0,0.0,0.0,0.879,0.0,32,34,27,30,11
k,0.0,0.0,0.0,0.0,0.0,29.688,15.332,0.0,0.0,24.609,13.965,0.0,0.0,0.0,0.0,0.0,38,46,41,43,11
k,0.0,0.0,0.0,0.0,0.0,15.723,6.836,0.0,0.0,13.77,7.715,0.0,0.0,0.0,0.0,0.0,39,45,47,50,11
k,0.0,0.0,0.0,0.0,0.0,18.457,16.504,0.0,0.0,25.293,12.109,0.0,0.0,0.0,0.0,0.0,42,44,39,42,11
k,0.0,0.0,0.0,0.0,0.0,15.137,20.117,0.0,0.0,17.188,10.059,0.0,0.0,0.0,0.0,0.0,42,37,40,43,11
k,0.0,0.0,0.0,0.0,0.0,31.543,25.0,0.0,0.0,21.777,10.938,0.0,0.0,0.0,0.0,0.0,38,36,34,36,11
k,0.0,0.0,0.0,0.0,0.0,39.648,29.785,0.0,0.0,20.117,20.703,0.0,0.0,0.0,0.0,0.0,41,36,37,40,11
k,0.0,0.0,0.0,0.0,0.0,31.641,28.613,7.129,2.344,31.836,8.105,0.0,0.0,0.0,0.0,0.0,28,25,34,36,11
k,7.031,0.586,8.301,2.344,16.895,39.746,19.434,0.0,7.91,31.836,25.977,11.621,0.0,7.715,0.0,6.348,17,20,22,24,11
k,0.0,0.0,0.0,0.0,0.0,32.031,13.965,0.0,0.0,32.422,20.117,0.0,0.0,0.0,0.0,0.0,36,41,37,39,11
k,0.0,0.0,0.0,0.0,11.816,20.996,34.18,0.0,4.004,54.785,40.527,0.0,0.0,0.0,0.0,0.0,26,33,33,35,11
k,0.0,0.0,0.0,0.0,0.0,18.848,15.43,0.0,0.0,26.953,17.09,0.0,0.0,0.0,0.0,0.0,42,37,37,40,11
k,0.0,0.0,0.0,0.0,0.0,17.188,25.684,0.0,0.0,15.332,22.168,0.0,0.0,0.0,0.0,0.0,42,37,34,36,11
k,0.0,4.102,0.0,0.0,0.0,20.508,24.023,0.0,0.0,47.754,0.781,0.0,0.0,4.102,0.0,0.0,32,34,24,27,11
k,0.0,0.0,0.0,0.0,0.0,26.27,22.852,0.0,0.0,37.109,22.852,0.0,0.0,0.0,0.0,0.0,32,36,35,38,11
k,0.0,0.0,0.0,0.0,0.0,22.363,10.059,0.0,0.0,16.016,9.473,0.0,0.0,0.0,0.0,0.0,41,49,42,45,11
k,0.0,0.0,0.0,0.0,0.0,20.605,3.223,0.0,0.0,21.191,1.855,0.0,0.0,0.0,0.0,0.0,41,58,44,46,11
k,0.0,0.0,0.0,0.0,0.0,17.09,18.945,0.0,0.0,14.062,16.113,0.0,0.0,0.0,0.0,0.0,42,45,36,39,11
k,0.0,0.0,0.0,0.0,0.0,21.387,17.773,0.0,0.0,24.219,9.082,0.0,0.0,0.0,0.0,0.0,42,46,41,44,11
k,0.0,0.0,0.0,0.0,0.0,28.809,16.602,0.0,0.0,36.035,10.547,0.0,0.0,0.0,0.0,0.0,32,41,38,41,11
k,0.0,1.367,0.0,0.0,0.0,33.691,35.84,0.0,0.0,52.93,29.395,0.0,0.0,0.391,0.488,0.0,36,38,29,31,11
k,0.0,0.0,0.0,0.0,0.0,25.684,32.129,0.0,0.0,44.141,9.277,0.0,0.0,0.0,0.0,0.0,35,33,36,39,11
k,0.0,0.0,0.0,0.0,0.0,13.965,19.238,0.0,0.0,31.348,3.809,0.0,0.0,0.0,0.0,0.0,36,40,36,38,11
k,0.0,0.0,0.0,0.0,0.0,21.875,7.129,0.0,0.0,30.859,12.207,0.0,0.0,0.0,0.0,0.0,41,41,35,37,11
k,0.0,0.0,0.0,0.0,0.0,13.086,15.234,0.0,0.0,12.695,14.062,0.0,0.0,0.0,0.0,0.0,44,36,43,46,11
k,0.0,0.0,0.0,0.0,0.0,20.605,14.648,0.0,0.0,23.438,9.57,0.0,0.0,0.0,0.0,0.0,40,49,42,45,11
k,0.0,0.0,0.293,0.391,0.0,14.844,23.145,3.906,9.375,42.969,22.168,0.0,0.0,0.0,0.0,0.0,21,27,30,33,11
k,0.0,0.0,0.0,0.0,0.0,13.77,12.109,0.0,0.0,21.387,8.301,0.0,0.0,0.0,0.0,0.0,45,48,42,45,11
k,0.0,0.0,0.0,0.0,0.0,37.695,12.598,0.0,0.0,16.309,21.777,0.0,0.0,0.0,0.0,0.0,42,44,35,38,11
k,0.0,0.195,0.0,0.0,6.836,33.105,24.707,2.051,2.344,51.66,0.0,0.0,0.0,0.0,0.0,0.0,17,28,31,34,11
k,0.0,0.0,0.0,0.0,0.0,23.828,14.551,0.0,0.0,24.707,18.164,0.0,0.0,0.0,0.0,0.0,51,43,40,42,11
k,0.0,0.0,0.0,0.0,0.0,40.234,21.289,0.0,0.0,41.992,10.938,0.0,0.0,0.0,0.0,0.0,33,38,31,33,11
k,0.0,0.0,0.0,0.0,0.0,18.359,14.062,0.0,0.0,37.109,2.637,0.0,0.0,0.0,0.0,0.0,32,42,36,38,11
k,0.0,0.0,0.0,0.0,0.0,25.684,8.691,0.0,0.0,25.391,13.672,0.0,0.0,0.0,0.0,0.0,36,44,36,38,11
k,0.0,0.0,0.0,0.0,0.0,24.512,10.352,0.0,0.0,10.742,12.988,0.0,0.0,0.0,0.0,0.0,43,45,42,45,11
k,0.0,1.562,0.0,0.0,0.0,26.367,15.527,0.0,0.0,38.77,8.691,0.0,0.0,0.0,0.293,0.0,32,38,29,31,11
k,0.0,0.0,0.0,0.0,0.0,30.664,5.957,0.0,0.0,29.297,10.742,0.0,0.0,0.0,0.0,0.0,40,47,36,39,11
k,0.0,0.0,0.0,0.0,0.0,27.441,16.992,0.0,0.0,20.703,14.258,0.0,0.0,0.0,0.0,0.0,41,44,41,44,11
k,0.0,0.0,0.0,0.0,0.0,16.699,15.82,0.0,0.0,23.145,5.078,0.0,0.0,0.0,0.0,0.0,43,41,38,41,11
k,0.0,0.0,0.0,0.0,0.0,33.594,24.805,0.0,0.0,14.844,16.602,0.0,0.0,0.0,0.0,0.0,38,40,41,43,11
k,0.0,0.0,0.0,0.0,0.0,18.555,26.758,4.199,0.0,29.688,15.625,0.0,0.0,0.0,0.0,0.0,36,28,35,37,11
k,0.0,0.0,0.0,0.0,0.0,26.367,29.883,0.0,0.0,44.727,2.344,0.0,0.0,0.0,0.0,0.0,32,33,35,38,11
k,0.0,0.0,0.0,0.0,0.0,31.934,14.062,0.0,0.0,15.723,15.332,0.0,0.0,0.0,0.0,0.0,40,45,35,37,11
k,0.0,0.0,0.0,0.0,0.0,35.449,15.43,0.0,0.0,38.086,23.535,0.0,0.0,0.0,0.0,0.0,33,37,37,39,11
k,0.0,0.0,0.0,0.0,0.0,30.469,19.824,0.0,0.0,26.66,23.438,0.0,0.0,0.0,0.0,0.0,46,40,33,36,11
k,0.0,0.0,0.0,0.0,0.0,25.879,15.332,0.0,0.0,30.664,20.41,0.0,0.0,0.0,0.0,0.0,39,48,35,38,11
k,0.0,0.0,0.0,0.0,0.0,18.555,12.305,0.0,0.0,20.605,0.391,0.0,0.0,0.0,0.0,0.0,40,43,42,45,11
k,0.0,0.0,0.0,0.0,0.0,20.117,15.332,0.0,0.0,23.145,20.312,0.0,0.0,0.0,0.0,0.0,43,41,40,42,11
k,0.0,0.0,0.0,0.0,0.0,24.512,31.934,0.0,0.0,34.473,18.359,0.0,0.0,0.0,0.0,0.0,36,39,33,36,11
k,0.0,2.734,4.102,0.0,0.0,40.137,25.391,0.0,0.0,42.676,15.332,0.0,0.0,0.0,2.148,0.0,35,33,26,29,11
k,0.0,0.0,0.0,0.0,0.0,41.406,15.039,0.0,17.09,22.266,19.141,0.684,0.0,0.0,0.0,0.0,23,30,32,34,11
k,0.0,0.0,0.0,0.0,0.0,34.863,9.863,0.0,0.0,21.875,19.629,0.0,0.0,0.0,0.0,0.0,32,34,38,40,11
k,0.0,0.195,0.0,0.0,2.637,27.734,20.312,0.0,0.0,27.051,23.145,0.0,0.0,0.0,0.0,0.0,8,43,31,33,11
k,0.0,0.0,0.0,0.0,0.0,11.816,7.812,0.0,0.0,16.504,14.355,0.0,0.0,0.0,0.0,0.0,51,49,43,45,11
k,0.0,0.0,0.0,0.0,0.0,23.828,21.973,0.0,0.0,27.051,11.523,0.0,0.0,0.0,0.0,0.0,36,40,37,39,11
